"genus","collection_no","family","abund_value","abund_unit","reference_no","life_habit","diet","country","geoplate","lat","lng","paleolat","paleolng","period","epoch","subepoch","stage","early_interval","late_interval","max_ma","min_ma","stg","ten","env","lith","latgroup","bath","gensp","ecology","ecologyMostZ","ecologyMostAZ","ecologyBoth","growth","integration"
"Favia",89236,"Faviidae","","",29932,"low-level epifaunal","photosymbiotic","Japan",611,24.736111,125.058611,24.74,125.06,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.03,0.022,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",89236,"Faviidae","","",29932,"low-level epifaunal","photosymbiotic","Japan",611,24.736111,125.058611,24.74,125.06,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.03,0.022,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",89243,"Faviidae","","",29937,"low-level epifaunal","photosymbiotic","Somalia",709,-0.35,42.533333,-0.35,42.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",89257,"Faviidae","","",29944,"low-level epifaunal","photosymbiotic","Djibouti",709,12.066667,43.4,12.07,43.4,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",89433,"Faviidae","","",29988,"low-level epifaunal","photosymbiotic","New Caledonia",834,-22.483333,166.466667,-23.08,166.4,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.278,0.278,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",89434,"Faviidae","","",29988,"low-level epifaunal","photosymbiotic","New Caledonia",834,-22.483333,166.466667,-23.08,166.4,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.248,0.21,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",89436,"Faviidae","","",29989,"low-level epifaunal","photosymbiotic","New Caledonia",834,-22.55,167.416667,-22.55,167.42,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",89436,"Faviidae","","",29989,"low-level epifaunal","photosymbiotic","New Caledonia",834,-22.55,167.416667,-22.55,167.42,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",89437,"Faviidae","","",29989,"low-level epifaunal","photosymbiotic","New Caledonia",834,-22.666667,167.433333,-22.67,167.43,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",89438,"Faviidae","","",29989,"low-level epifaunal","photosymbiotic","New Caledonia",834,-22.666667,167.433333,-22.67,167.43,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",89439,"Faviidae","","",29989,"low-level epifaunal","photosymbiotic","New Caledonia",834,-22.616667,167.4,-22.62,167.4,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",89439,"Faviidae","","",29989,"low-level epifaunal","photosymbiotic","New Caledonia",834,-22.616667,167.4,-22.62,167.4,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",89441,"Faviidae","","",29990,"low-level epifaunal","photosymbiotic","Vanuatu",675,-15.616667,167.016667,-15.62,167.02,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",89571,"Faviidae","","",30032,"low-level epifaunal","photosymbiotic","Iran",503,26.533333,53.966667,26.53,53.97,"Quaternary","Pleistocene","","","Middle Pleistocene","Late/Upper Pleistocene",0.781,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",89572,"Faviidae","","",30032,"low-level epifaunal","photosymbiotic","Iran",503,26.983333,56.216667,26.98,56.22,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",89617,"Faviidae","","",30050,"low-level epifaunal","photosymbiotic","Cape Verde",714,16.65,-22.916667,16.65,-22.92,"Quaternary","Pleistocene","","","Middle Pleistocene","Late/Upper Pleistocene",0.781,0.0117,94,49,"nr","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",89961,"Faviidae","","",30120,"low-level epifaunal","photosymbiotic","Georgia",511,42.366667,43.333333,-7.76,46.19,"Cretaceous","Early/Lower Cretaceous","","Hauterivian","Hauterivian","",132.9,129.4,72,37,"r","c","t","shal","Favia taurica","z","z","z",FALSE,"colonial","2"
"Favia",90042,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.533333,167.883333,-21.53,167.88,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",90042,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.533333,167.883333,-21.53,167.88,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia favus","z","z","z",FALSE,"colonial","2"
"Favia",90042,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.533333,167.883333,-21.53,167.88,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",90042,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.533333,167.883333,-21.53,167.88,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",90043,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.633333,167.95,-21.63,167.95,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",90043,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.633333,167.95,-21.63,167.95,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",90044,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.383333,167.866667,-21.38,167.87,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",90050,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.466667,167.85,-21.47,167.85,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",90050,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.466667,167.85,-21.47,167.85,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",90052,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.483333,167.833333,-21.48,167.83,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",90052,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.483333,167.833333,-21.48,167.83,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",90053,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.583333,168.1,-21.58,168.1,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",90054,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.6,167.9,-21.6,167.9,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",90054,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.6,167.9,-21.6,167.9,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",90055,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.466667,167.85,-21.47,167.85,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",90055,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.466667,167.85,-21.47,167.85,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",90057,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.533333,167.883333,-21.53,167.88,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",90058,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.583333,167.866667,-21.58,167.87,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",90062,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.45,167.983333,-22.04,167.92,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",90068,"Faviidae","","",30174,"low-level epifaunal","photosymbiotic","New Caledonia",834,-21.45,167.85,-22.04,167.78,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",91322,"Faviidae","","",30709,"low-level epifaunal","photosymbiotic","Japan",610,39.916667,141.933333,53.08,140.92,"Cretaceous","Early/Lower Cretaceous","","Aptian","Late/Upper Aptian","",122.46,112.03,74,38,"r","s","nt","shal","Favia haipensis","z","z","z",FALSE,"colonial","2"
"Favia",91323,"Faviidae","","",30709,"low-level epifaunal","photosymbiotic","Japan",610,39.916667,141.933333,53.08,140.92,"Cretaceous","Early/Lower Cretaceous","","Aptian","Late/Upper Aptian","",122.46,112.03,74,38,"r","s","nt","shal","Favia haipensis","z","z","z",FALSE,"colonial","2"
"Favia",91323,"Faviidae","","",30709,"low-level epifaunal","photosymbiotic","Japan",610,39.916667,141.933333,53.08,140.92,"Cretaceous","Early/Lower Cretaceous","","Aptian","Late/Upper Aptian","",122.46,112.03,74,38,"r","s","nt","shal","Favia oishii","z","z","z",FALSE,"colonial","2"
"Favia",91327,"Faviidae","","",30709,"low-level epifaunal","photosymbiotic","Japan",610,39.683333,141.983333,52.87,141.1,"Cretaceous","Early/Lower Cretaceous","","Aptian","Late/Upper Aptian","",122.46,112.03,74,38,"r","s","nt","shal","Favia haipensis","z","z","z",FALSE,"colonial","2"
"Favia",91328,"Faviidae","","",30709,"low-level epifaunal","photosymbiotic","Japan",610,39.683333,141.983333,52.87,141.1,"Cretaceous","Early/Lower Cretaceous","","Aptian","Late/Upper Aptian","",122.46,112.03,74,38,"r","s","nt","shal","Favia haipensis","z","z","z",FALSE,"colonial","2"
"Favia",91685,"Faviidae","","",30905,"low-level epifaunal","photosymbiotic","Turkmenistan",513,39.333333,55,33.66,59.98,"Cretaceous","Early/Lower Cretaceous","","Barremian","Early/Lower Barremian","",130,125.45,73,37,"r","c","nt","shal","Favia hemispherica","z","z","z",FALSE,"colonial","2"
"Favia",91899,"Faviidae","1","specimens",30940,"low-level epifaunal","photosymbiotic","Italy",307,45.516667,11.4,42.76,9.73,"Paleogene","Oligocene","Early/Lower Oligocene","Rupelian","Rupelian","",33.9,28.1,88,47,"r","uk","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",92705,"Faviidae","","",31243,"low-level epifaunal","photosymbiotic","Cape Verde",714,14.9,-23.516667,14.9,-23.52,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"nr","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",92706,"Faviidae","","",31243,"low-level epifaunal","photosymbiotic","Cape Verde",714,16.933333,-25.316667,16.93,-25.32,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"nr","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",92707,"Faviidae","","",31243,"low-level epifaunal","photosymbiotic","Cape Verde",714,16.9,-24.916667,16.9,-24.92,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"nr","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",92708,"Faviidae","","",31243,"low-level epifaunal","photosymbiotic","Cape Verde",714,16.166667,-22.933333,16.17,-22.93,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"nr","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",93774,"Faviidae","","",28516,"low-level epifaunal","photosymbiotic","Dominican Republic",252,19.35,-70.7,19.17,-69.52,"Neogene","Miocene","Early/Lower Miocene","Burdigalian","Burdigalian","",16.3,16.3,90,48,"r","c","t","shal","Favia dominicensis","z","z","z",FALSE,"colonial","2"
"Favia",93792,"Faviidae","","",28516,"low-level epifaunal","photosymbiotic","Dominican Republic",252,19.566667,-71.266667,19.56,-70.86,"Neogene","Pliocene","Early/Lower Pliocene","Zanclean","Early/Lower Pliocene","",5.333,3.6,92,49,"r","c","t","shal","Favia maoadentrensis","z","z","z",FALSE,"colonial","2"
"Favia",93796,"Faviidae","","",28516,"low-level epifaunal","photosymbiotic","Dominican Republic",252,19.35,-70.7,19.23,-69.58,"Neogene","Miocene","Middle Miocene","Langhian","Langhian","",15.4,15.4,91,48,"r","c","t","shal","Favia dominicensis","z","z","z",FALSE,"colonial","2"
"Favia",93827,"Faviidae","","",31905,"low-level epifaunal","photosymbiotic","Eritrea",716,15.616667,39.466667,15.62,39.47,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia favus","z","z","z",FALSE,"colonial","2"
"Favia",93827,"Faviidae","","",31905,"low-level epifaunal","photosymbiotic","Eritrea",716,15.616667,39.466667,15.62,39.47,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",93827,"Faviidae","","",31905,"low-level epifaunal","photosymbiotic","Eritrea",716,15.616667,39.466667,15.62,39.47,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",97322,"Faviidae","","",27144,"low-level epifaunal","photosymbiotic","Australia",801,-15.333333,145.75,-15.33,145.75,"Quaternary","Holocene","","","Holocene","",0.0117,0,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",97441,"Faviidae","","",33222,"low-level epifaunal","photosymbiotic","Vanuatu",833,-15.616667,166.9,-15.62,166.9,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",97442,"Faviidae","","",33222,"low-level epifaunal","photosymbiotic","Vanuatu",833,-15.616667,166.9,-15.62,166.9,"Quaternary","Holocene","","","Holocene","",0.010203,0.003625,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",97465,"Faviidae","","",33243,"low-level epifaunal","photosymbiotic","French Polynesia",901,-21.866667,-138.916667,-21.87,-138.92,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.332,0.212,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",97466,"Faviidae","","",33243,"low-level epifaunal","photosymbiotic","French Polynesia",901,-21.866667,-138.916667,-21.87,-138.92,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.295,0.27,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",97467,"Faviidae","","",33243,"low-level epifaunal","photosymbiotic","French Polynesia",901,-21.866667,-138.916667,-21.87,-138.92,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.1244,0.1244,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",97469,"Faviidae","","",33243,"low-level epifaunal","photosymbiotic","French Polynesia",901,-21.866667,-138.916667,-21.87,-138.92,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.02351,0.0175,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",97666,"Faviidae","","",33357,"low-level epifaunal","photosymbiotic","Australia",801,-27.4,153.433333,-27.4,153.43,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"nr","s","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",97666,"Faviidae","","",33357,"low-level epifaunal","photosymbiotic","Australia",801,-27.4,153.433333,-27.4,153.43,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"nr","s","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",102228,"Faviidae","","",31905,"low-level epifaunal","photosymbiotic","Djibouti",709,11.6,43.15,11.6,43.15,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",102228,"Faviidae","","",31905,"low-level epifaunal","photosymbiotic","Djibouti",709,11.6,43.15,11.6,43.15,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",102228,"Faviidae","","",31905,"low-level epifaunal","photosymbiotic","Djibouti",709,11.6,43.15,11.6,43.15,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia favus","z","z","z",FALSE,"colonial","2"
"Favia",102228,"Faviidae","","",31905,"low-level epifaunal","photosymbiotic","Djibouti",709,11.6,43.15,11.6,43.15,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia favus","z","z","z",FALSE,"colonial","2"
"Favia",102410,"Faviidae","0.27","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.266667,-59.633333,13.27,-59.63,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.104,0.104,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102414,"Faviidae","0.36","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.2,-59.633333,13.2,-59.63,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.104,0.104,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102418,"Faviidae","0.16","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.133333,-59.616667,13.13,-59.62,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.104,0.104,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102420,"Faviidae","0.29","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.133333,-59.616667,13.13,-59.62,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.104,0.104,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102429,"Faviidae","0.09","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.133333,-59.616667,13.13,-59.62,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102434,"Faviidae","0.25","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.083333,-59.566667,13.08,-59.57,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102435,"Faviidae","0.17","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.05,-59.533333,13.05,-59.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102446,"Faviidae","0.2","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.15,-59.633333,13.15,-59.63,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.195,0.195,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102451,"Faviidae","0.25","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.066667,-59.55,13.07,-59.55,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.195,0.195,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102454,"Faviidae","0.77","%-area",34770,"low-level epifaunal","photosymbiotic","Barbados",239,13.066667,-59.55,13.07,-59.55,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.195,0.195,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102645,"Faviidae","0.7","%-area",34791,"low-level epifaunal","photosymbiotic","Bahamas",101,21.016667,-73.683333,21.02,-73.68,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.124,0.124,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102673,"Faviidae","0.11","%-area",34798,"low-level epifaunal","photosymbiotic","Netherlands Antilles",203,12.233333,-69.016667,12.23,-69.02,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102686,"Faviidae","0.09","%-area",34798,"low-level epifaunal","photosymbiotic","Netherlands Antilles",224,12.166667,-68.883333,12.17,-68.88,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102694,"Faviidae","0.1","%-area",34798,"low-level epifaunal","photosymbiotic","Netherlands Antilles",203,12.3,-69.133333,12.3,-69.13,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102704,"Faviidae","0.13","%-area",34798,"low-level epifaunal","photosymbiotic","Netherlands Antilles",203,12.2,-69.083333,12.2,-69.08,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102708,"Faviidae","1.07","%-area",34798,"low-level epifaunal","photosymbiotic","Netherlands Antilles",224,12.133333,-68.983333,12.13,-68.98,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102946,"Faviidae","0.22","%-area",34816,"low-level epifaunal","photosymbiotic","United States",109,25.133333,-80.383333,25.13,-80.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102947,"Faviidae","0.12","%-area",34816,"low-level epifaunal","photosymbiotic","United States",109,25.133333,-80.383333,25.13,-80.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102948,"Faviidae","0.18","%-area",34816,"low-level epifaunal","photosymbiotic","United States",109,25.133333,-80.383333,25.13,-80.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102950,"Faviidae","0.2","%-area",34816,"low-level epifaunal","photosymbiotic","United States",101,24.933333,-80.583333,24.93,-80.58,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102952,"Faviidae","0.27","%-area",34816,"low-level epifaunal","photosymbiotic","United States",101,24.933333,-80.583333,24.93,-80.58,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",102961,"Faviidae","0.68","%-area",29710,"low-level epifaunal","photosymbiotic","Australia",872,-28.416667,113.733333,-28.42,113.73,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
